92.81
89.43
94.54
95.67
71.09
66.75
44.54
34.69
37.18
43.56
33.16
53.29
83.18
76.55
53.63
91.52
58.27
76.22
61.59
26.77
39.67
38.06
33.32
27.94
30.26
40.83
48.85
57.32
36.76
35.02
37.47
41.77
56.07
60.09
56.84
68.85
57.88
50.93
36.12
5.04
5.22
2.31
6.13
2.20
4.46
7.92
16.85
21.29
37.01
23.96
35.42
31.52
22.74
31.62
59.89
66.62
77.81
79.47
84.71
84.74
85.13
86.68
83.10
81.76
79.05
79.16
78.65
52.28
47.95
44.40
49.85
50.81
53.31
50.40
45.44
50.67
52.11
54.41
64.45
70.95
68.88
74.90
68.35
76.19
77.11
77.41
66.18
66.97
56.16
51.38
48.81
51.12
54.43
49.36
50.66
55.09
51.59
59.62
76.96
79.35
73.61
74.37
67.86
62.78
74.80
76.88
79.33
78.74
78.99
83.77
86.01
83.59
86.60
85.61
85.02
86.11
89.49
85.33
88.29
90.64
92.12
94.00
94.07
89.14
84.41
88.92
84.07
87.54
92.96
90.96
89.42
92.81
94.85
94.85
91.79
92.88
89.43
86.94
81.51
78.47
53.60
34.62
17.85
8.44
12.23
23.73
32.83
33.77
35.29
47.19
50.53
56.27
50.33
41.10
37.53
50.69
59.58
67.93
61.94
70.53
61.84
59.21
51.83
50.46
48.41
48.10
33.22
29.90
35.65
31.20
29.57
29.75
29.30
26.20
26.24
28.82
28.90
45.66
52.35
57.58
70.26
81.43
87.80
93.58
94.86
93.34
91.51
86.10
81.18
84.97
85.11
81.26
78.32
78.69
81.80
80.14
75.08
71.17
73.73
72.95
68.82
65.71
62.75
55.44
42.47
57.60
53.69
